dataset,model,strategy,k_pct,fold,repeat_seed,corr_prune_threshold,n_features_total,n_features_post_prune,n_features_selected,selected_features
New Dataset,xgboost,rfe,0.25,2,123,,131,131,33,cat80|cat57|cat12|cat79|cont7|cat81|cont2|cat1|cat87|cat53|cat6|cat50|cat23|cat103|cat97|cat10|cat65|cat102|cat8|cat26|cat82|cat41|cat49|cat52|cat104|cont3|cat9|cat72|cat92|cat45|cat32|cont10|cont14
New Dataset,xgboost,rfe,0.5,2,123,,131,131,66,cat80|cat57|cat12|cat79|cont7|cat81|cont2|cat1|cat87|cat53|cat6|cat50|cat23|cat103|cat97|cat10|cat65|cat102|cat8|cat26|cat82|cat41|cat49|cat52|cat104|cont3|cat9|cat72|cat92|cat45|cat32|cont10|cont14|cat40|cat77|cat112|cat13|cat76|cat14|cat47|cat39|cat36|cat37|cat38|cat29|cat78|cat115|cat89|cat7|cat43|cat46|cat73|cat84|cat91|cont11|cont12|cat2|cat4|cat33|cat5|cont4|cat51|cat34|cat61|cat99|cat95
New Dataset,xgboost,tree,0.05,2,123,,131,131,7,cat80|cat79|cat57|cat12|cont2|cont7|cat81
New Dataset,xgboost,tree,0.1,2,123,,131,131,13,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cat23|cat97|cont11|cont12|cat87|cat78
New Dataset,xgboost,rfe,1.0,2,123,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,xgboost,tree,0.15,2,123,,131,131,20,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cat23|cat97|cont11|cont12|cat87|cat78|cont14|cat65|cat106|cat116|id|cont3|cat94
New Dataset,xgboost,tree,0.25,2,123,,131,131,33,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cat23|cat97|cont11|cont12|cat87|cat78|cont14|cat65|cat106|cat116|id|cont3|cat94|cat105|cat10|cat83|cat112|cat100|cat111|cont4|cont5|cat101|cont6|cat110|cont8|cat71
New Dataset,ridge,mi,0.05,3,123,,131,131,7,cat80|cat79|cat100|cont2|cat101|cat87|cat12
New Dataset,ridge,mi,0.1,3,123,,131,131,13,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2
New Dataset,ridge,mi,0.15,3,123,,131,131,20,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2|cat13|cat9|cat16|cat82|cat3|cat114|cont4
New Dataset,xgboost,tree,0.5,2,123,,131,131,66,cat80|cat79|cat57|cat12|cont2|cont7|cat81|cat23|cat97|cont11|cont12|cat87|cat78|cont14|cat65|cat106|cat116|id|cont3|cat94|cat105|cat10|cat83|cat112|cat100|cat111|cont4|cont5|cat101|cont6|cat110|cont8|cat71|cat85|cont9|cont1|cat114|cat93|cat2|cat84|cat91|cat113|cat53|cont10|cat92|cat1|cat108|cat107|cat36|cat72|cat115|cat104|cat82|cat103|cat29|cat9|cont13|cat38|cat49|cat25|cat37|cat98|cat4|cat44|cat95|cat96
New Dataset,ridge,mi,0.25,3,123,,131,131,33,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2|cat13|cat9|cat16|cat82|cat3|cat114|cont4|cat90|cat72|cat57|cat50|cat98|cat7|cat89|cat36|cat73|cat76|cont9|cat53|cat41
New Dataset,ridge,mi,0.5,3,123,,131,131,66,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2|cat13|cat9|cat16|cat82|cat3|cat114|cont4|cat90|cat72|cat57|cat50|cat98|cat7|cat89|cat36|cat73|cat76|cont9|cat53|cat41|cat107|cat6|cat108|cat28|cat40|cont10|cat44|cat14|cat110|cat75|cat113|cat23|cat111|cat102|cat24|cat29|cat66|cat94|cat86|cat5|cat103|cat91|cat39|cat38|cat32|cat8|cat17|cat78|cat51|cat45|cat95|cat61|cat96
New Dataset,ridge,mi,1.0,3,123,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,ridge,rfe,0.05,3,123,,131,131,7,cat80|cat101|cat79|cat57|cont7|cat81|cat114
New Dataset,ridge,rfe,0.1,3,123,,131,131,13,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67
New Dataset,ridge,rfe,0.15,3,123,,131,131,20,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67|cat38|cat26|cont11|cat104|cont3|cat72|cont9
New Dataset,ridge,rfe,0.25,3,123,,131,131,33,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67|cat38|cat26|cont11|cat104|cont3|cat72|cont9|cont1|cat34|cat44|cat29|cat53|cat12|cat36|cat23|cat27|cat37|cat73|cat82|cont12
New Dataset,xgboost,tree,1.0,2,123,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,ridge,rfe,0.5,3,123,,131,131,66,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67|cat38|cat26|cont11|cat104|cont3|cat72|cont9|cont1|cat34|cat44|cat29|cat53|cat12|cat36|cat23|cat27|cat37|cat73|cat82|cont12|cat105|cat68|cat50|cat76|cat14|cat106|cat111|cat87|cat40|cat17|cat11|cat107|cat98|cat97|cont6|cat20|cat1|cat61|cat32|cont10|cont8|cont4|cat94|cat48|cat33|cat46|cat84|cat112|cat58|cat60|cat91|cat5|cat42
New Dataset,ridge,rfe,1.0,3,123,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,ridge,shap,0.05,3,123,,131,131,7,cat101|cont7|cont6|cat115|cat111|cont9|cat97
New Dataset,ridge,shap,0.1,3,123,,131,131,13,cat101|cont7|cont6|cat115|cat111|cont9|cat97|cat114|cat9|cat2|cat98|cat106|cont1
New Dataset,ridge,shap,0.15,3,123,,131,131,20,cat101|cont7|cont6|cat115|cat111|cont9|cat97|cat114|cat9|cat2|cat98|cat106|cont1|cat107|cat104|cont3|cont13|cat116|cat92|cont12
New Dataset,ridge,shap,0.25,3,123,,131,131,33,cat101|cont7|cont6|cat115|cat111|cont9|cat97|cat114|cat9|cat2|cat98|cat106|cont1|cat107|cat104|cont3|cont13|cat116|cat92|cont12|cat100|cat79|cat36|cat86|cat37|cat41|cont11|cat13|cat103|cat99|cat88|cat105|cont10
New Dataset,ridge,tree,0.05,3,123,,131,131,7,cat80|cat79|cont2|cat12|cont7|cat78|cat81
New Dataset,ridge,shap,0.5,3,123,,131,131,66,cat101|cont7|cont6|cat115|cat111|cont9|cat97|cat114|cat9|cat2|cat98|cat106|cont1|cat107|cat104|cont3|cont13|cat116|cat92|cont12|cat100|cat79|cat36|cat86|cat37|cat41|cont11|cat13|cat103|cat99|cat88|cat105|cont10|cat25|cat11|cat53|cat40|cat108|cat84|cat4|cat87|cat110|cat94|cont8|cat95|cat78|cat10|cat80|cat76|cont2|cat75|cat23|cat81|cat90|cat48|cat85|cat77|cont4|cat5|cat3|cat72|cat52|cat68|cat49|cat45|cat71
New Dataset,ridge,tree,0.1,3,123,,131,131,13,cat80|cat79|cont2|cat12|cont7|cat78|cat81|cat38|cat57|cat101|cont12|cont11|cat105
New Dataset,ridge,tree,0.15,3,123,,131,131,20,cat80|cat79|cont2|cat12|cont7|cat78|cat81|cat38|cat57|cat101|cont12|cont11|cat105|id|cont3|cat72|cat34|cat36|cat71|cat106
New Dataset,ridge,tree,0.25,3,123,,131,131,33,cat80|cat79|cont2|cat12|cont7|cat78|cat81|cat38|cat57|cat101|cont12|cont11|cat105|id|cont3|cat72|cat34|cat36|cat71|cat106|cont5|cont8|cat100|cat112|cat110|cat27|cat96|cont14|cat53|cat49|cat10|cat114|cat113
New Dataset,ridge,shap,1.0,3,123,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,ridge,tree,0.5,3,123,,131,131,66,cat80|cat79|cont2|cat12|cont7|cat78|cat81|cat38|cat57|cat101|cont12|cont11|cat105|id|cont3|cat72|cat34|cat36|cat71|cat106|cont5|cont8|cat100|cat112|cat110|cat27|cat96|cont14|cat53|cat49|cat10|cat114|cat113|cat87|cat11|cont4|cat84|cat75|cat92|cat29|cat85|cont6|cat103|cat94|cat111|cont9|cat116|cont10|cat109|cat23|cont1|cat37|cat95|cat104|cat108|cat107|cat91|cat97|cat13|cat1|cat83|cat26|cat54|cat93|cat44|cat115
New Dataset,ridge,tree,1.0,3,123,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,extratrees,mi,0.05,3,123,,131,131,7,cat80|cat79|cat100|cont2|cat101|cat87|cat12
New Dataset,extratrees,rfe,0.05,3,123,,131,131,7,cat80|cat101|cat79|cat57|cont7|cat81|cat114
New Dataset,extratrees,rfe,0.1,3,123,,131,131,13,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67
New Dataset,extratrees,mi,0.1,3,123,,131,131,13,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2
New Dataset,extratrees,rfe,0.15,3,123,,131,131,20,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67|cat38|cat26|cont11|cat104|cont3|cat72|cont9
New Dataset,extratrees,mi,0.15,3,123,,131,131,20,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2|cat13|cat9|cat16|cat82|cat3|cat114|cont4
New Dataset,extratrees,rfe,0.25,3,123,,131,131,33,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67|cat38|cat26|cont11|cat104|cont3|cat72|cont9|cont1|cat34|cat44|cat29|cat53|cat12|cat36|cat23|cat27|cat37|cat73|cat82|cont12
New Dataset,extratrees,mi,0.25,3,123,,131,131,33,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2|cat13|cat9|cat16|cat82|cat3|cat114|cont4|cat90|cat72|cat57|cat50|cat98|cat7|cat89|cat36|cat73|cat76|cont9|cat53|cat41
New Dataset,extratrees,mi,0.5,3,123,,131,131,66,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2|cat13|cat9|cat16|cat82|cat3|cat114|cont4|cat90|cat72|cat57|cat50|cat98|cat7|cat89|cat36|cat73|cat76|cont9|cat53|cat41|cat107|cat6|cat108|cat28|cat40|cont10|cat44|cat14|cat110|cat75|cat113|cat23|cat111|cat102|cat24|cat29|cat66|cat94|cat86|cat5|cat103|cat91|cat39|cat38|cat32|cat8|cat17|cat78|cat51|cat45|cat95|cat61|cat96
New Dataset,extratrees,rfe,0.5,3,123,,131,131,66,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67|cat38|cat26|cont11|cat104|cont3|cat72|cont9|cont1|cat34|cat44|cat29|cat53|cat12|cat36|cat23|cat27|cat37|cat73|cat82|cont12|cat105|cat68|cat50|cat76|cat14|cat106|cat111|cat87|cat40|cat17|cat11|cat107|cat98|cat97|cont6|cat20|cat1|cat61|cat32|cont10|cont8|cont4|cat94|cat48|cat33|cat46|cat84|cat112|cat58|cat60|cat91|cat5|cat42
New Dataset,extratrees,mi,1.0,3,123,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,extratrees,rfe,1.0,3,123,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,extratrees,tree,0.05,3,123,,131,131,7,cat80|cat79|cont2|cat12|cont7|cat78|cat81
New Dataset,extratrees,shap,0.05,3,123,,131,131,7,cat80|cat79|cat38|cat87|cat10|cat37|cont3
New Dataset,extratrees,tree,0.1,3,123,,131,131,13,cat80|cat79|cont2|cat12|cont7|cat78|cat81|cat38|cat57|cat101|cont12|cont11|cat105
New Dataset,extratrees,shap,0.1,3,123,,131,131,13,cat80|cat79|cat38|cat87|cat10|cat37|cont3|cat11|cont7|cat101|cat106|cat85|cat78
New Dataset,extratrees,tree,0.15,3,123,,131,131,20,cat80|cat79|cont2|cat12|cont7|cat78|cat81|cat38|cat57|cat101|cont12|cont11|cat105|id|cont3|cat72|cat34|cat36|cat71|cat106
New Dataset,extratrees,shap,0.15,3,123,,131,131,20,cat80|cat79|cat38|cat87|cat10|cat37|cont3|cat11|cont7|cat101|cat106|cat85|cat78|cont9|cat53|cat1|cont5|cont2|cont11|cont6
New Dataset,extratrees,tree,0.25,3,123,,131,131,33,cat80|cat79|cont2|cat12|cont7|cat78|cat81|cat38|cat57|cat101|cont12|cont11|cat105|id|cont3|cat72|cat34|cat36|cat71|cat106|cont5|cont8|cat100|cat112|cat110|cat27|cat96|cont14|cat53|cat49|cat10|cat114|cat113
New Dataset,extratrees,shap,0.25,3,123,,131,131,33,cat80|cat79|cat38|cat87|cat10|cat37|cont3|cat11|cont7|cat101|cat106|cat85|cat78|cont9|cat53|cat1|cont5|cont2|cont11|cont6|cat105|cat114|cat4|cat71|cat50|cat93|cat96|cat100|id|cat103|cont12|cont14|cat109
New Dataset,extratrees,shap,0.5,3,123,,131,131,66,cat80|cat79|cat38|cat87|cat10|cat37|cont3|cat11|cont7|cat101|cat106|cat85|cat78|cont9|cat53|cat1|cont5|cont2|cont11|cont6|cat105|cat114|cat4|cat71|cat50|cat93|cat96|cat100|id|cat103|cont12|cont14|cat109|cat110|cat111|cat9|cat44|cat72|cat81|cat73|cat16|cat95|cat13|cat23|cat12|cat92|cat75|cat113|cont8|cat102|cat6|cat2|cat90|cat97|cat36|cat52|cat94|cont13|cat112|cat116|cont10|cat41|cont1|cat84|cat8|cat5
New Dataset,extratrees,tree,0.5,3,123,,131,131,66,cat80|cat79|cont2|cat12|cont7|cat78|cat81|cat38|cat57|cat101|cont12|cont11|cat105|id|cont3|cat72|cat34|cat36|cat71|cat106|cont5|cont8|cat100|cat112|cat110|cat27|cat96|cont14|cat53|cat49|cat10|cat114|cat113|cat87|cat11|cont4|cat84|cat75|cat92|cat29|cat85|cont6|cat103|cat94|cat111|cont9|cat116|cont10|cat109|cat23|cont1|cat37|cat95|cat104|cat108|cat107|cat91|cat97|cat13|cat1|cat83|cat26|cat54|cat93|cat44|cat115
New Dataset,extratrees,shap,1.0,3,123,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,extratrees,tree,1.0,3,123,,131,131,131,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14
New Dataset,xgboost,mi,0.05,3,123,,131,131,7,cat80|cat79|cat100|cont2|cat101|cat87|cat12
New Dataset,xgboost,mi,0.1,3,123,,131,131,13,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2
New Dataset,xgboost,rfe,0.05,3,123,,131,131,7,cat80|cat101|cat79|cat57|cont7|cat81|cat114
New Dataset,xgboost,mi,0.15,3,123,,131,131,20,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2|cat13|cat9|cat16|cat82|cat3|cat114|cont4
New Dataset,xgboost,rfe,0.1,3,123,,131,131,13,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67
New Dataset,xgboost,mi,0.25,3,123,,131,131,33,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2|cat13|cat9|cat16|cat82|cat3|cat114|cont4|cat90|cat72|cat57|cat50|cat98|cat7|cat89|cat36|cat73|cat76|cont9|cat53|cat41
New Dataset,xgboost,rfe,0.15,3,123,,131,131,20,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67|cat38|cat26|cont11|cat104|cont3|cat72|cont9
New Dataset,xgboost,mi,0.5,3,123,,131,131,66,cat80|cat79|cat100|cont2|cat101|cat87|cat12|cat81|cat10|cat11|cont1|cat1|cat2|cat13|cat9|cat16|cat82|cat3|cat114|cont4|cat90|cat72|cat57|cat50|cat98|cat7|cat89|cat36|cat73|cat76|cont9|cat53|cat41|cat107|cat6|cat108|cat28|cat40|cont10|cat44|cat14|cat110|cat75|cat113|cat23|cat111|cat102|cat24|cat29|cat66|cat94|cat86|cat5|cat103|cat91|cat39|cat38|cat32|cat8|cat17|cat78|cat51|cat45|cat95|cat61|cat96
New Dataset,xgboost,rfe,0.25,3,123,,131,131,33,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67|cat38|cat26|cont11|cat104|cont3|cat72|cont9|cont1|cat34|cat44|cat29|cat53|cat12|cat36|cat23|cat27|cat37|cat73|cat82|cont12
New Dataset,xgboost,rfe,0.5,3,123,,131,131,66,cat80|cat101|cat79|cat57|cont7|cat81|cat114|cat6|cat7|cat89|cat78|cont2|cat67|cat38|cat26|cont11|cat104|cont3|cat72|cont9|cont1|cat34|cat44|cat29|cat53|cat12|cat36|cat23|cat27|cat37|cat73|cat82|cont12|cat105|cat68|cat50|cat76|cat14|cat106|cat111|cat87|cat40|cat17|cat11|cat107|cat98|cat97|cont6|cat20|cat1|cat61|cat32|cont10|cont8|cont4|cat94|cat48|cat33|cat46|cat84|cat112|cat58|cat60|cat91|cat5|cat42
