dataset,model,strategy,k_pct,fold,repeat_seed,rmse,mae,mape,mse,selection_time_s,train_time_s,predict_time_s,total_time_s
Allstate,xgboost,native_fi,0.05,10,123,2156.068103602878,1407.7057221189875,0.76447182732694,4648629.667373711,1.6030098777264357e-06,7.505610667984001,0.04387385299196467,7.549486123985844
Allstate,xgboost,native_fi,0.1,10,123,2007.8044111415632,1326.5495042344155,0.7203511376585613,4031278.553399519,1.2520176824182272e-06,7.5389366050076205,0.0641817880095914,7.603119645034894
Allstate,xgboost,native_fi,0.15,10,123,1916.3988011861115,1235.3564969080965,0.6354369206519995,3672584.3651875653,1.281994627788663e-06,8.19156416002079,0.10012948699295521,8.291694929008372
Allstate,xgboost,native_fi,0.25,10,123,1875.8043490518398,1200.091776762407,0.6062548045294333,3518641.9559217966,1.481996150687337e-06,8.510802169999806,0.16053282597567886,8.671336477971636
Allstate,xgboost,native_fi,0.5,10,123,1878.1611376432418,1185.995747674214,0.5908370894720079,3527489.258953356,2.2439926397055387e-06,9.448716215993045,0.1757459660002496,9.624464425985934
Allstate,xgboost,baseline,1.0,10,123,1873.8028186147096,1184.805471917566,0.59075171898344,3511137.0030484307,2.9459770303219557e-06,10.189698633999797,0.4874927449855022,10.67719432496233
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,6,123,2196.7492556734146,1378.0829638119603,0.6968510971086984,4825707.2923017,124.17762369301636,5.26902074701502,0.030216482002288103,129.47686092203367
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,6,123,1998.4616756850583,1286.9461559428537,0.6623312829099302,3993849.0691819307,133.92652888598968,8.162791658978676,0.056807557004503906,142.14612810197286
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,6,123,1921.2783734518418,1201.6826327820602,0.5911787553108003,3691310.5882937554,123.05340093999985,7.99108253599843,0.09845961202518083,131.14294308802346
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,6,123,1919.04301668993,1201.8531616293908,0.5936968650940814,3682726.0999063873,144.13213133599493,6.996366579987807,0.11223394400440156,151.24073185998714
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,6,123,1894.670399462403,1184.4386884602793,0.5797328156575824,3589775.922599022,183.7096536149911,7.608089814981213,0.2522146249830257,191.56995805495535
Allstate,xgboost,custom_shap_rfe,0.05,9,123,2255.4570871002293,1410.3345232172535,0.7188485856517836,5087086.671750651,1.902598887681961e-05,8.403330303990515,0.04970434799906798,8.45305367797846
Allstate,xgboost,custom_shap_rfe,0.1,9,123,2017.8628121339402,1301.1906779019325,0.6666886991302202,4071770.3285930934,1.5398982213810086e-05,8.231772250001086,0.0713575939880684,8.303145242971368
Allstate,xgboost,custom_shap_rfe,0.15,9,123,1876.1540299147323,1204.9792107042888,0.6111689966707838,3519953.94396529,1.0519986972212791e-05,8.238836725009605,0.10224911200930364,8.341096357005881
Allstate,xgboost,custom_shap_rfe,0.25,9,123,1863.965298641526,1193.6199209684992,0.6022754433126692,3474366.6345397937,9.699026122689247e-06,8.574234343017451,0.19706785600283183,8.771311898046406
Allstate,xgboost,custom_shap_rfe,0.5,9,123,1852.8569881374153,1187.5459427108226,0.5985202282380464,3433079.018489654,1.004899968393147e-05,8.951766899990616,0.299373994988855,9.251150943979155
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,7,123,2284.463101923487,1395.4346833149175,0.7105296863755013,5218771.66404988,125.2221176760213,6.2069174149946775,0.031530915992334485,131.4605660070083
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,7,123,2076.8700421740027,1308.8847799648909,0.6704479616500192,4313389.1720798435,124.79424658001517,8.305106836982304,0.07943756799795665,133.17879098499543
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,7,123,1969.9920888505064,1222.0196337185375,0.6054061763758875,3880868.8301335815,121.79184222902404,8.658898888999829,0.0884480089880526,130.53918912701192
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,7,123,1960.5257884779019,1220.8779280768356,0.605697633980628,3843661.367286899,152.80527111000265,7.58767010999145,0.15594753401819617,160.5488887540123
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,7,123,1945.3878180953914,1209.003086137666,0.5947367545786552,3784533.7627939475,171.45124527200824,9.131644893001067,0.17498752300161868,180.75787768801092
Allstate,xgboost,native_fi,0.05,1,256,2258.069784356803,1450.223725208422,0.7833281231736835,5098879.151025179,1.2719829101115465e-06,8.040404714003671,0.03964222900685854,8.08004821499344
Allstate,xgboost,native_fi,0.1,1,256,2149.8780255435663,1357.0849598295847,0.7215257973734333,4621975.524715102,1.193024218082428e-06,8.058229325979482,0.05591046198969707,8.114140980993398
Allstate,xgboost,native_fi,0.15,1,256,2017.9887109798003,1263.8194481698476,0.6370403242969529,4072278.437641916,1.4030083548277617e-06,8.29863082600059,0.08070219599176198,8.379334425000707
Allstate,xgboost,native_fi,0.25,1,256,1962.685540065472,1231.9353694654544,0.6109066345050537,3852134.5291820937,1.4230026863515377e-06,8.505932453990681,0.1767283920198679,8.682662269013235
Allstate,xgboost,native_fi,0.5,1,256,1933.3085779044513,1208.932442981652,0.5914293755858306,3737682.0573989316,1.714011887088418e-06,9.399273938004626,0.2604218290071003,9.659697481023613
Allstate,xgboost,baseline,1.0,1,256,1938.3897233696719,1209.9008646698126,0.5921664642470799,3757354.719665153,4.0869927033782005e-06,8.81479416199727,0.3652188130072318,9.180017061997205
Allstate,xgboost,custom_shap_rfe,0.05,10,123,2236.326867211651,1397.0489385134863,0.7035228588814703,5001157.857012677,2.090001362375915e-05,7.946801106998464,0.051205452997237444,7.998027460009325
Allstate,xgboost,custom_shap_rfe,0.1,10,123,2057.02892946846,1302.6059376713952,0.6561437566237099,4231368.016670158,1.1160998838022351e-05,8.290873241989175,0.06519401998957619,8.356078422977589
Allstate,xgboost,custom_shap_rfe,0.15,10,123,1887.5803415654143,1199.1666396456371,0.6021108050803716,3562959.5458642063,1.0850984835997224e-05,8.378904745011823,0.09900077499332838,8.477916370989988
Allstate,xgboost,custom_shap_rfe,0.25,10,123,1890.975019801781,1194.190748881758,0.5959569050260167,3575786.5255143456,1.0310002835467458e-05,8.248638175980886,0.1639027319906745,8.412551217974396
Allstate,xgboost,custom_shap_rfe,0.5,10,123,1883.1923420845353,1185.3720874794847,0.5908926370599439,3546413.3972858377,9.988987585529685e-06,9.079153692000546,0.3046116589976009,9.383775339985732
Allstate,xgboost,native_fi,0.05,2,256,2405.973234035498,1431.1692045757907,0.7801997498828538,5788707.202895233,1.3720127753913403e-06,7.857044887001393,0.04457086999900639,7.901617129013175
Allstate,xgboost,native_fi,0.1,2,256,2183.386235153981,1343.0673473094334,0.738437575387223,4767175.451859875,1.281994627788663e-06,7.92162130100769,0.05013585300184786,7.971758436004166
Allstate,xgboost,native_fi,0.15,2,256,2098.7225737801004,1243.5555980929341,0.6445900131814056,4404636.441694168,1.4530087355524302e-06,7.8817332980106585,0.08470707200467587,7.96644182302407
Allstate,xgboost,native_fi,0.25,2,256,2131.146459976743,1208.986111740333,0.6156044570244736,4541785.233871402,1.4420074876397848e-06,8.203524070006097,0.14214948800508864,8.345675000018673
Allstate,xgboost,native_fi,0.5,2,256,2096.4468417408707,1190.0719429582646,0.6013120468700472,4395089.360245271,1.6030098777264357e-06,9.219866658007959,0.23123896901961416,9.45110723003745
Allstate,xgboost,baseline,1.0,2,256,2096.0224670938146,1189.3790842849355,0.6018976844098546,4393310.182562041,2.4850014597177505e-06,10.658194499003002,0.4954932790133171,11.15369026301778
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,8,123,2429.8281002209687,1395.1065429435996,0.7517698758728016,5904064.596623442,120.07362508197548,5.01438275698456,0.029913460020907223,125.11792129898095
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,8,123,2170.354188540365,1293.578064311505,0.6947308564379914,4710437.3037147075,132.40523276498425,6.552230614994187,0.04969899699790403,139.00716237697634
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,8,123,2168.9050668242126,1230.8863151712346,0.6437821142823423,4704149.188895742,124.70210347502143,8.26438834599685,0.1043361040065065,133.0708279250248
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,8,123,2160.9650060308477,1234.1028716620979,0.6497683725623877,4669769.757289901,138.94887791300425,9.420232532022055,0.12253120701643638,148.49164165204274
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,8,123,2148.523066318696,1215.574228514069,0.6303539197099316,4616151.366503491,184.7159459090035,9.606228433985962,0.2647610169951804,194.58693535998464
Allstate,xgboost,custom_shap_rfe,0.05,1,256,2328.6544572594275,1421.8293413588426,0.7042832281044418,5422631.581314199,4.4554006308317184e-05,7.424438871996244,0.05243892301223241,7.476922349014785
Allstate,xgboost,custom_shap_rfe,0.1,1,256,2131.6179498820734,1321.8459860213936,0.6552920307620826,4543795.084259454,9.848998161032796e-06,7.871313632989768,0.07948371401289478,7.950807196000824
Allstate,xgboost,custom_shap_rfe,0.15,1,256,1959.6926308243474,1226.3460805379889,0.6030664837440708,3840395.2073072516,9.989016689360142e-06,8.173578189976979,0.1546849190199282,8.328273098013597
Allstate,xgboost,custom_shap_rfe,0.25,1,256,1944.7936654801326,1217.78045686059,0.5978106448670742,3782222.4012916503,9.888986824080348e-06,8.725533813005313,0.113786918023834,8.839330620015971
Allstate,xgboost,custom_shap_rfe,0.5,1,256,1931.5861794161551,1209.4651639799963,0.5922802018464648,3731025.168511499,1.283499295823276e-05,9.416530040994985,0.24275020501227118,9.659293081000214
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,9,123,2190.6338899586344,1383.872647376355,0.7209673048071206,4798876.839835298,125.78853220300516,7.851428641995881,0.0401451000070665,133.6801059450081
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,9,123,1962.1918815465406,1289.613512681466,0.6854780452688282,3850196.980007153,125.68431173698627,6.936678086000029,0.06213856700924225,132.68312838999555
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,9,123,1877.1460699563102,1205.1271224741408,0.6111775904464802,3523677.3679524204,122.24460113199893,9.262911233003251,0.08865314698778093,131.59616551198997
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,9,123,1865.2580121556334,1202.1873514801473,0.6117238527744373,3479187.451910785,153.37828168499982,8.564238014019793,0.1261092060012743,162.0686289050209
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,9,123,1850.411549970029,1186.290287748852,0.5982082186329032,3424022.9042624854,171.83605980398715,9.095646392001072,0.27946288001840003,181.21116907600663
Allstate,xgboost,native_fi,0.05,3,256,2129.169916425507,1420.2960699136195,0.7817810699047966,4533364.533011399,2.073997166007757e-06,8.145428010990145,0.03989794201334007,8.18532802700065
Allstate,xgboost,native_fi,0.1,3,256,1979.8642770014053,1305.3555924037523,0.70150166254084,3919862.5553462976,1.7230049706995487e-06,7.997152750001987,0.06450399599270895,8.061658468999667
Allstate,xgboost,native_fi,0.15,3,256,1920.7534284334417,1236.5759156810982,0.6329898627532607,3689293.73283882,1.4530087355524302e-06,8.122540573996957,0.09295128600206226,8.215493313007755
Allstate,xgboost,native_fi,0.25,3,256,1842.433759754229,1189.8854922130133,0.6006455595682152,3394562.159082104,1.4730030670762062e-06,8.080566388991429,0.14564734601299278,8.226215208007488
Allstate,xgboost,native_fi,0.5,3,256,1833.2827861742462,1174.7537263645636,0.5863258127586245,3360925.774082807,1.613021595403552e-06,8.758097049983917,0.30380717999651097,9.061905843002023
Allstate,xgboost,baseline,1.0,3,256,1836.6183552298694,1176.4342706853693,0.5873038619862821,3373166.9827672704,2.6449852157384157e-06,9.432461958989734,0.44804531399859115,9.88050991797354
Allstate,xgboost,custom_shap_rfe,0.05,2,256,2470.884146568311,1414.9854698426175,0.7198341534135481,6105268.465762611,3.2571988413110375e-05,8.20614405197557,0.042315819999203086,8.248492443963187
Allstate,xgboost,custom_shap_rfe,0.1,2,256,2296.9743401156434,1315.8997145597834,0.6681620342517266,5276091.119149696,1.1091004125773907e-05,7.872295641020173,0.07495499899960123,7.9472617310239
Allstate,xgboost,custom_shap_rfe,0.15,2,256,2113.441415027247,1204.1838561016073,0.610471515118136,4466634.614752371,1.0629999451339245e-05,8.030300682003144,0.100024008017499,8.130335320020095
Allstate,xgboost,custom_shap_rfe,0.25,2,256,2118.589725423827,1194.7086742876259,0.6027476942642735,4488422.424671408,1.0600022505968809e-05,8.20807693398092,0.16814022799371742,8.376227761997143
Allstate,xgboost,custom_shap_rfe,0.5,2,256,2088.554649491391,1191.9109485252204,0.6018152626691193,4362060.523912108,9.707990102469921e-06,9.157505983981537,0.2980807919811923,9.455596483952831
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,10,123,2176.873739778449,1386.0222996343296,0.7181707600672445,4738779.278937009,121.74669741900288,6.4066699360264465,0.03146390998153947,128.18483126501087
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,10,123,1968.101232077896,1285.727884636547,0.6756905715773572,3873422.459706532,128.42590153799392,8.159469524980523,0.06935759499901906,136.65472865797346
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,10,123,1887.9500729189338,1199.3804736885613,0.6021793534900479,3564355.477834607,120.78325205500005,4.587654772010865,0.07019983700593002,125.44110666401684
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,10,123,1891.4311125976828,1202.6065359991194,0.6077785623352271,3577511.653702508,146.2082128780021,5.790271366015077,0.1189178409986198,152.11740208501578
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,10,123,1874.270358551227,1185.6795727527394,0.5914560796445263,3512889.3769437447,182.83595170700573,9.440491679008119,0.2320748690108303,192.50851825502468
Allstate,xgboost,native_fi,0.05,4,256,2214.345350307458,1442.2844408583337,0.7670845672817338,4903325.330428258,1.5230034478008747e-06,7.592309382016538,0.03367098901071586,7.625981894030701
Allstate,xgboost,native_fi,0.1,4,256,2085.30357505251,1355.4684063256589,0.7197904295444923,4348491.000126779,1.1720112524926662e-06,8.59553970900015,0.06155727899749763,8.6570981600089
Allstate,xgboost,native_fi,0.15,4,256,1986.5937667995481,1282.3881997955505,0.6557694841988079,3946554.794286818,1.6230042092502117e-06,6.957093018980231,0.07590669699129649,7.033001338975737
Allstate,xgboost,native_fi,0.25,4,256,1948.6860651620618,1226.2755592344895,0.6063907853023031,3797377.3805567995,1.4030083548277617e-06,7.451071124989539,0.13680640500388108,7.587878933001775
Allstate,xgboost,native_fi,0.5,4,256,1929.884320750409,1207.9215756370786,0.590676403442691,3724453.491478267,1.7630227375775576e-06,8.147243973013246,0.223461767018307,8.370707503054291
Allstate,xgboost,baseline,1.0,4,256,1935.170172324803,1209.1355005663254,0.5911808171892059,3744883.5958556077,2.815999323502183e-06,9.709779758006334,0.5268037989735603,10.236586372979218
Allstate,xgboost,custom_shap_rfe,0.05,3,256,2162.011129766828,1376.4400563701413,0.6985750611261896,4674292.125235637,4.099900252185762e-05,8.098115747998236,0.05386767702293582,8.152024424023693
Allstate,xgboost,custom_shap_rfe,0.1,3,256,1995.7176886028676,1281.540827460147,0.6506471721293634,3982889.0926023726,1.0671006748452783e-05,8.103175375028513,0.0708092600107193,8.173995306045981
Allstate,xgboost,custom_shap_rfe,0.15,3,256,1857.9467883376399,1191.5493481186031,0.5979207202392417,3451966.2682941505,1.1102005373686552e-05,8.47094070800813,0.09515161599847488,8.566103426011978
Allstate,xgboost,custom_shap_rfe,0.25,3,256,1840.9538245585675,1181.5861749467224,0.591076391847642,3389110.984156817,1.039900234900415e-05,8.582359273015754,0.16794983501313254,8.750319507031236
Allstate,xgboost,custom_shap_rfe,0.5,3,256,1834.0176221774489,1174.4621946785019,0.5863972742274564,3363620.6384574235,1.0619987733662128e-05,9.375457062007627,0.3220281899848487,9.697495871980209
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,1,256,2294.1584191474863,1417.4703286989484,0.7173854928006084,5263162.852145293,127.09468393097632,6.805446626996854,0.04788103300961666,133.9480115909828
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,1,256,2049.9974831144727,1284.1913231739961,0.6475256051538554,4202489.680775673,121.99394743400626,8.668914059991948,0.06127015798119828,130.7241316519794
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,1,256,1957.701446411023,1225.3668263035906,0.6031304007508915,3832594.953279812,118.8832018149842,8.709816440998111,0.08202959399204701,127.67504784997436
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,1,256,1948.3358413667406,1214.0462644576055,0.5958774984438003,3796012.550754245,153.29997432499658,8.657312005001586,0.1385031899844762,162.09578951998265
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,1,256,1935.7758925520839,1209.0307789348644,0.592495368999945,3747228.3061858173,175.62220957697718,9.078614155005198,0.28024434798862785,184.981068079971
Allstate,xgboost,native_fi,0.05,5,256,2191.059399383646,1449.4988718481075,0.8238208761179628,4800741.291627424,1.7230049706995487e-06,7.906274790002499,0.038059668004279956,7.944336181011749
Allstate,xgboost,native_fi,0.1,5,256,2058.267764153514,1353.200365594104,0.7554278737917574,4236466.188953505,1.3230019249022007e-06,7.827034100977471,0.06045099499169737,7.887486418971093
Allstate,xgboost,native_fi,0.15,5,256,1982.8055488937212,1254.6256452938005,0.6602054558201181,3931517.844723731,1.2620002962648869e-06,8.263598207005998,0.09485714399488643,8.35845661300118
Allstate,xgboost,native_fi,0.25,5,256,1942.8475815856937,1220.602929662868,0.634745863856182,3774656.7252733787,1.5829864423722029e-06,7.241043469985016,0.13085758799570613,7.371902640967164
Allstate,xgboost,native_fi,0.5,5,256,1925.6082279409495,1201.5411719141514,0.6186952398451416,3707967.047513884,1.8629943951964378e-06,7.6141881399962585,0.23567949698190205,7.849869499972556
Allstate,xgboost,baseline,1.0,5,256,1921.4560701716641,1200.618567474806,0.6186146114762872,3691993.429599535,2.654996933415532e-06,8.499758033984108,0.44684136999421753,8.946602058975259
Allstate,xgboost,custom_shap_rfe,0.05,4,256,2307.0585093671248,1429.4591340820002,0.7057869555271807,5322518.96564326,2.512798528186977e-05,8.308307200990384,0.04193187999771908,8.350264208973385
Allstate,xgboost,custom_shap_rfe,0.1,4,256,2130.4279816090475,1335.137938593862,0.65563127704965,4538723.384822801,1.1582014849409461e-05,8.470507035992341,0.07990827300818637,8.550426891015377
Allstate,xgboost,custom_shap_rfe,0.15,4,256,1956.7452432456457,1224.985314886179,0.600201406596876,3828851.946964461,1.0629999451339245e-05,8.500599918013904,0.10210691799875349,8.602717466012109
Allstate,xgboost,custom_shap_rfe,0.25,4,256,1936.8403915488957,1214.1561792295547,0.5926103048378172,3751350.70233528,1.078099012374878e-05,8.519919730984839,0.16446125198854133,8.684391763963504
Allstate,xgboost,custom_shap_rfe,0.5,4,256,1929.2081062960785,1209.5423522321753,0.5917937701715437,3721843.917398501,1.0279996786266565e-05,9.122863144002622,0.2883272129984107,9.411200636997819
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,2,256,2407.926090053405,1384.9888158920405,0.7209932011580866,5798108.055159878,123.94152536598267,4.851556537003489,0.030782062007347122,128.8238639649935
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,2,256,2137.5556641818794,1270.907700635056,0.6682716971287407,4569144.2174760355,130.8587305660185,8.025291008001659,0.06763735500862822,138.95165892902878
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,2,256,2112.131593892973,1204.175641833413,0.6104696882069042,4461099.869920869,123.19446973199956,6.505695358006051,0.09344368398888037,129.7936087739945
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,2,256,2109.1872544797584,1193.9088745967636,0.6038163638684259,4448670.874459861,143.34261267600232,7.078412759990897,0.13192136900033802,150.55294680499355
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,2,256,2098.9996316413044,1190.0243344808498,0.6012129233721181,4405799.453630332,182.1226592079911,9.161009915987961,0.3123671170033049,191.59603624098236
Allstate,xgboost,native_fi,0.05,6,256,2218.5913124738395,1458.1940820849215,0.8080104410245791,4922147.411784393,1.4929973985999823e-06,7.749674477003282,0.05766518000746146,7.807341150008142
Allstate,xgboost,native_fi,0.1,6,256,2093.633938152093,1364.8635621895867,0.7472986557192722,4383303.066982241,1.7530110199004412e-06,8.093521994014736,0.05854068699409254,8.152064434019849
Allstate,xgboost,native_fi,0.15,6,256,1994.6920987479089,1269.0690620428845,0.6548381275990937,3978796.568807337,1.8930004443973303e-06,7.77664002700476,0.08706697999150492,7.863708899996709
Allstate,xgboost,native_fi,0.25,6,256,1941.303512865367,1222.7082185448037,0.617909763936756,3768659.329063414,1.3820244930684566e-06,8.3614948639879,0.13718594700912945,8.498682193021523
Allstate,xgboost,native_fi,0.5,6,256,1938.7422959667053,1211.0334640054368,0.6041999247643062,3758721.690170252,1.7629936337471008e-06,8.986866674997145,0.3012508900137618,9.28811932800454
Allstate,xgboost,baseline,1.0,6,256,1939.9117643181291,1211.256243445073,0.6052654860676142,3763257.653339877,2.754997694864869e-06,10.040591177996248,0.4828718029893935,10.523465735983336
Allstate,xgboost,custom_shap_rfe,0.05,5,256,2327.161731013013,1420.5567527826743,0.7445472196551071,5415681.722291484,2.6771012926474214e-05,8.019613507989561,0.03613577701617032,8.055776056018658
Allstate,xgboost,custom_shap_rfe,0.1,5,256,2097.0859157600635,1309.118385137592,0.6828357758350124,4397769.338079223,1.4066987205296755e-05,8.242176771978848,0.0716770590224769,8.31386789798853
Allstate,xgboost,custom_shap_rfe,0.15,5,256,1949.2489877069092,1214.8693622396595,0.6272385457168774,3799571.6160764103,1.0630988981574774e-05,8.469786000001477,0.08259411799372174,8.55239074898418
Allstate,xgboost,custom_shap_rfe,0.25,5,256,1946.5830696790688,1208.4540836105411,0.6208833368771202,3789185.647161186,1.0620016837492585e-05,8.792619671003195,0.16881926599307917,8.961449557013111
Allstate,xgboost,custom_shap_rfe,0.5,5,256,1933.1807146386345,1201.9212670569148,0.6181775544691528,3737187.6754507413,9.648007107898593e-06,8.959758451994276,0.3072160509764217,9.266984150977805
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,3,256,2110.0394363520895,1354.29913695589,0.7026238068887706,4452266.422961043,129.44420972201624,6.342102124006487,0.03681632099323906,135.82312816701597
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,3,256,1949.7677971795476,1276.9418948081639,0.671168928964976,3801594.462918386,125.18991356898914,8.443419294984778,0.07337509401259013,133.7067079579865
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,3,256,1851.682988526318,1189.6788256364043,0.5976020934752998,3428729.889997756,122.0218206080026,8.09657164401142,0.15709070500452071,130.27548295701854
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,3,256,1855.3150717074725,1195.3632709492156,0.6030631697884444,3442194.015304904,153.20875176100526,8.39253522999934,0.13992676901398227,161.74121376001858
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,3,256,1836.0697730891125,1175.2573988649535,0.5868324414986187,3371152.2116515045,172.46596747500007,8.94863192399498,0.2942856989975553,181.7088850979926
Allstate,xgboost,native_fi,0.05,7,256,2135.984190357882,1413.761378338213,0.7889024196537499,4562428.461458817,1.5030091162770987e-06,8.265319508995162,0.044756465998943895,8.310077478003222
Allstate,xgboost,native_fi,0.1,7,256,2020.9893047946277,1338.7727622873053,0.7463620572225889,4084397.7700942727,1.3519893400371075e-06,7.994161872979021,0.0641274850058835,8.058290709974244
Allstate,xgboost,native_fi,0.15,7,256,1902.7337629436806,1237.5579268213887,0.6524819696368449,3620395.7726458185,1.3920071069151163e-06,8.050000518996967,0.09298323499388061,8.142985145997955
Allstate,xgboost,native_fi,0.25,7,256,1852.695535302768,1200.6591557730753,0.623800657811174,3432480.7465308094,1.3420067261904478e-06,8.135884525981965,0.1416460559994448,8.277531923988136
Allstate,xgboost,native_fi,0.5,7,256,1849.7615124186575,1187.186253215365,0.6095147428420958,3421617.6528253593,1.8830178305506706e-06,8.71328751699184,0.2832433459989261,8.996532746008597
Allstate,xgboost,baseline,1.0,7,256,1852.8514999069196,1185.941103368871,0.6084964132211946,3433058.6807073215,2.595013938844204e-06,9.398303862981265,0.5150996389857028,9.913406096980907
Allstate,xgboost,custom_shap_rfe,0.05,6,256,2285.799807374942,1422.8689991066672,0.7202385075942498,5224880.759395322,4.419399192556739e-05,7.862734047987033,0.04358548898017034,7.906363730959129
Allstate,xgboost,custom_shap_rfe,0.1,6,256,2105.247428164493,1326.9449477013757,0.67243779846615,4432066.733793213,1.1622003512457013e-05,7.942491007997887,0.06586168002104387,8.008364310022444
Allstate,xgboost,custom_shap_rfe,0.15,6,256,1960.378802631762,1230.2983430420024,0.6180659846541626,3843085.0498079406,1.0168994776904583e-05,8.172468024014961,0.14742812802433036,8.319906321034068
Allstate,xgboost,custom_shap_rfe,0.25,6,256,1945.0922878906845,1215.4558788860259,0.6070551977458865,3783384.0084118173,1.0610005119815469e-05,8.454097606998403,0.13415064199944027,8.588258859002963
Allstate,xgboost,custom_shap_rfe,0.5,6,256,1938.2758917189328,1210.0883287210393,0.6040714382939194,3756913.4324188246,9.368028258904815e-06,9.468851395999081,0.24702213500859216,9.715882899035932
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,4,256,2246.2114766359073,1399.0084392480844,0.7035731765619321,5045465.997770864,120.4521391330054,4.978657378000207,0.030611695983679965,125.46140820698929
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,4,256,2032.273554302244,1310.4670630320998,0.670831688849179,4130135.799516276,133.17940394600737,6.768307688005734,0.057652949006296694,140.0053645830194
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,4,256,1950.4246718142697,1224.024972453024,0.6000784898777456,3804156.400421802,122.5579398520058,8.28747505802312,0.08234802601509728,130.92776293604402
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,4,256,1926.1380581118412,1208.6684435410284,0.5948136635174444,3710007.8189068544,139.66240797800128,8.733848798001418,0.15203995199408382,148.54829672799679
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,4,256,1931.6245821084706,1207.520948331277,0.5903017148034384,3731173.526205723,184.1599133659911,9.202341416006675,0.3083500520151574,193.67060483401292
Allstate,xgboost,native_fi,0.05,8,256,2127.799828046863,1432.9770323439138,0.9961456614753915,4527532.108236258,1.5429977793246508e-06,7.538921742991079,0.0388684089994058,7.577791694988264
Allstate,xgboost,native_fi,0.1,8,256,2006.2896388506656,1337.7184520104993,0.9045579709796622,4025198.1149595343,1.221982529386878e-06,7.3795343120000325,0.05582255500485189,7.435358088987414
Allstate,xgboost,native_fi,0.15,8,256,1908.6857851280267,1243.317582649484,0.8018196289938226,3643081.426349792,1.7429993022233248e-06,7.945851715019671,0.0931949119840283,8.039048370003002
Allstate,xgboost,native_fi,0.25,8,256,1845.2039870855795,1194.085127643854,0.7610914937103493,3404777.753956519,1.402979250997305e-06,8.169474985013949,0.14583116900757886,8.315307557000779
Allstate,xgboost,native_fi,0.5,8,256,1826.7967156473076,1174.9318863003195,0.7253056070591747,3337186.2402997897,1.8829887267202139e-06,9.06467024300946,0.29231712099863216,9.356989246996818
Allstate,xgboost,baseline,1.0,8,256,1830.8443421253949,1177.2804486039906,0.7281266730781765,3351991.00509257,2.6450143195688725e-06,9.403606373991352,0.4863997810170986,9.89000880002277
Allstate,xgboost,custom_shap_rfe,0.05,7,256,2215.2125781709856,1394.9741474983261,0.7246963743754633,4907166.766486946,4.142901161685586e-05,8.099673046002863,0.05356112998561002,8.15327560500009
Allstate,xgboost,custom_shap_rfe,0.1,7,256,2055.371038685712,1293.310616840113,0.6483795911335763,4224550.106667982,1.0459014447405934e-05,8.056886820006184,0.07171409501461312,8.128611374035245
