dataset,model,strategy,k_pct,fold,repeat_seed,n_features_total,n_features_selected,n_features_after_fi_stage,n_features_after_shap_stage,selected_features_fi_stage,selected_features_shap_stage,selected_features
Allstate,xgboost,custom_shap_rfe,0.15,3,256,131,20,131,20,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat5|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2,cat1|cat5|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2
Allstate,xgboost,custom_shap_rfe,0.25,3,256,131,33,131,33,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat5|cat6|cat12|cat25|cat26|cat27|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat109|cat111|cat112|cat113|cat114|cat116|cont2|cont3,cat1|cat5|cat6|cat12|cat25|cat26|cat27|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat109|cat111|cat112|cat113|cat114|cat116|cont2|cont3
Allstate,xgboost,custom_shap_rfe,0.5,3,256,131,66,131,66,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat2|cat4|cat5|cat6|cat9|cat11|cat12|cat13|cat23|cat25|cat26|cat27|cat28|cat32|cat36|cat37|cat38|cat41|cat42|cat44|cat49|cat50|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont7|cont11|cont12|cont13|cont14,cat1|cat2|cat4|cat5|cat6|cat9|cat11|cat12|cat13|cat23|cat25|cat26|cat27|cat28|cat32|cat36|cat37|cat38|cat41|cat42|cat44|cat49|cat50|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat102|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont7|cont11|cont12|cont13|cont14
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,1,256,131,7,69,7,cat80|cat57|cat12|cat79|cat87|cont12|cont7|cat81|cat72|cont2|cat109|cat1|cat94|cat53|cat108|cat101|cat111|cat103|cat76|cat82|cat26|cat44|cat5|cat38|cont11|cat2|cat114|cat113|cat50|cat100|cat6|cat27|cat116|cat105|cat75|cont3|cat91|cat37|cat4|cat115|cont14|cat36|cat9|cat11|cat25|cat112|cat23|cat32|cat95|cat7|cat31|cat77|cont9|cont6|cat66|cat28|cat13|cont13|cat90|cont1|cat40|cat99|cat21|cat52|cont10|cat43|cat42|cat83|cat19,cat80|cat79|cat81|cont2|cat101|cat111|cat103,cat80|cat79|cat81|cont2|cat101|cat111|cat103
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,1,256,131,13,72,13,cat80|cat57|cat12|cat79|cat87|cont12|cont7|cat81|cat72|cont2|cat109|cat1|cat94|cat53|cat108|cat101|cat111|cat103|cat76|cat82|cat26|cat44|cat5|cat38|cont11|cat2|cat114|cat113|cat50|cat100|cat6|cat27|cat116|cat105|cat75|cont3|cat91|cat37|cat4|cat115|cont14|cat36|cat9|cat11|cat25|cat112|cat23|cat32|cat95|cat7|cat31|cat77|cont9|cont6|cat66|cat28|cat13|cont13|cat90|cont1|cat40|cat99|cat21|cat52|cont10|cat43|cat42|cat83|cat19|cat67|cat89|cat49,cat80|cat57|cat12|cat79|cat87|cont7|cat81|cat72|cont2|cat101|cat111|cat103|cat114,cat80|cat57|cat12|cat79|cat87|cont7|cat81|cat72|cont2|cat101|cat111|cat103|cat114
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.15,1,256,131,20,75,20,cat80|cat57|cat12|cat79|cat87|cont12|cont7|cat81|cat72|cont2|cat109|cat1|cat94|cat53|cat108|cat101|cat111|cat103|cat76|cat82|cat26|cat44|cat5|cat38|cont11|cat2|cat114|cat113|cat50|cat100|cat6|cat27|cat116|cat105|cat75|cont3|cat91|cat37|cat4|cat115|cont14|cat36|cat9|cat11|cat25|cat112|cat23|cat32|cat95|cat7|cat31|cat77|cont9|cont6|cat66|cat28|cat13|cont13|cat90|cont1|cat40|cat99|cat21|cat52|cont10|cat43|cat42|cat83|cat19|cat67|cat89|cat49|cat92|cat78|cat17,cat80|cat57|cat12|cat79|cat87|cont7|cat81|cat72|cont2|cat1|cat108|cat101|cat111|cat103|cat114|cat113|cat100|cat116|cont14|cat112,cat80|cat57|cat12|cat79|cat87|cont7|cat81|cat72|cont2|cat1|cat108|cat101|cat111|cat103|cat114|cat113|cat100|cat116|cont14|cat112
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.25,1,256,131,33,82,33,cat80|cat57|cat12|cat79|cat87|cont12|cont7|cat81|cat72|cont2|cat109|cat1|cat94|cat53|cat108|cat101|cat111|cat103|cat76|cat82|cat26|cat44|cat5|cat38|cont11|cat2|cat114|cat113|cat50|cat100|cat6|cat27|cat116|cat105|cat75|cont3|cat91|cat37|cat4|cat115|cont14|cat36|cat9|cat11|cat25|cat112|cat23|cat32|cat95|cat7|cat31|cat77|cont9|cont6|cat66|cat28|cat13|cont13|cat90|cont1|cat40|cat99|cat21|cat52|cont10|cat43|cat42|cat83|cat19|cat67|cat89|cat49|cat92|cat78|cat17|cat102|cat65|cont8|cat41|cat3|cat86|cat39,cat80|cat57|cat12|cat79|cat87|cont12|cont7|cat81|cat72|cont2|cat109|cat1|cat53|cat108|cat101|cat111|cat103|cat76|cat82|cat26|cat44|cat38|cat114|cat113|cat100|cat27|cat116|cat75|cont3|cat91|cat37|cont14|cat36,cat80|cat57|cat12|cat79|cat87|cont12|cont7|cat81|cat72|cont2|cat109|cat1|cat53|cat108|cat101|cat111|cat103|cat76|cat82|cat26|cat44|cat38|cat114|cat113|cat100|cat27|cat116|cat75|cont3|cat91|cat37|cont14|cat36
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.5,1,256,131,66,98,66,cat80|cat57|cat12|cat79|cat87|cont12|cont7|cat81|cat72|cont2|cat109|cat1|cat94|cat53|cat108|cat101|cat111|cat103|cat76|cat82|cat26|cat44|cat5|cat38|cont11|cat2|cat114|cat113|cat50|cat100|cat6|cat27|cat116|cat105|cat75|cont3|cat91|cat37|cat4|cat115|cont14|cat36|cat9|cat11|cat25|cat112|cat23|cat32|cat95|cat7|cat31|cat77|cont9|cont6|cat66|cat28|cat13|cont13|cat90|cont1|cat40|cat99|cat21|cat52|cont10|cat43|cat42|cat83|cat19|cat67|cat89|cat49|cat92|cat78|cat17|cat102|cat65|cont8|cat41|cat3|cat86|cat39|cat110|cat63|cat73|cat51|cat85|cat14|cat54|cat29|cat84|cat107|cat45|cat106|cat93|cat20|cat104|id,cat80|cat57|cat12|cat79|cat87|cont12|cont7|cat81|cat72|cont2|cat109|cat1|cat94|cat53|cat108|cat101|cat111|cat103|cat76|cat82|cat26|cat44|cat38|cont11|cat114|cat113|cat50|cat100|cat27|cat116|cat105|cat75|cont3|cat91|cat37|cat115|cont14|cat36|cat11|cat25|cat112|cat23|cat32|cat7|cat77|cat28|cat13|cont13|cat90|cat40|cat99|cat52|cat42|cat83|cat67|cat89|cat49|cat78|cat102|cat65|cont8|cat41|cat110|cat73|cat51|cat29,cat80|cat57|cat12|cat79|cat87|cont12|cont7|cat81|cat72|cont2|cat109|cat1|cat94|cat53|cat108|cat101|cat111|cat103|cat76|cat82|cat26|cat44|cat38|cont11|cat114|cat113|cat50|cat100|cat27|cat116|cat105|cat75|cont3|cat91|cat37|cat115|cont14|cat36|cat11|cat25|cat112|cat23|cat32|cat7|cat77|cat28|cat13|cont13|cat90|cat40|cat99|cat52|cat42|cat83|cat67|cat89|cat49|cat78|cat102|cat65|cont8|cat41|cat110|cat73|cat51|cat29
Allstate,xgboost,native_fi,0.05,5,256,131,7,7,7,cat80|cat57|cat79|cat12|cont12|cat87|cont7,cat80|cat57|cat79|cat12|cont12|cat87|cont7,cat80|cat57|cat79|cat12|cont12|cat87|cont7
Allstate,xgboost,native_fi,0.1,5,256,131,13,13,13,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53
Allstate,xgboost,native_fi,0.15,5,256,131,20,20,20,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111
Allstate,xgboost,native_fi,0.25,5,256,131,33,33,33,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111|cat44|cat82|cont11|cat38|cat114|cat76|cat113|cat100|cat26|cat2|cat27|cat116|cat115,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111|cat44|cat82|cont11|cat38|cat114|cat76|cat113|cat100|cat26|cat2|cat27|cat116|cat115,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111|cat44|cat82|cont11|cat38|cat114|cat76|cat113|cat100|cat26|cat2|cat27|cat116|cat115
Allstate,xgboost,native_fi,0.5,5,256,131,66,66,66,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111|cat44|cat82|cont11|cat38|cat114|cat76|cat113|cat100|cat26|cat2|cat27|cat116|cat115|cat4|cont3|cat105|cat91|cat37|cat7|cat75|cat25|cat36|cont14|cont10|cat23|cat112|cat49|cat99|cat89|cat96|cat74|cat90|cat54|cont6|cat13|cat95|cat77|cat67|cat11|cat66|cat28|cat32|cat92|cat9|cont13|cat73,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111|cat44|cat82|cont11|cat38|cat114|cat76|cat113|cat100|cat26|cat2|cat27|cat116|cat115|cat4|cont3|cat105|cat91|cat37|cat7|cat75|cat25|cat36|cont14|cont10|cat23|cat112|cat49|cat99|cat89|cat96|cat74|cat90|cat54|cont6|cat13|cat95|cat77|cat67|cat11|cat66|cat28|cat32|cat92|cat9|cont13|cat73,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111|cat44|cat82|cont11|cat38|cat114|cat76|cat113|cat100|cat26|cat2|cat27|cat116|cat115|cat4|cont3|cat105|cat91|cat37|cat7|cat75|cat25|cat36|cont14|cont10|cat23|cat112|cat49|cat99|cat89|cat96|cat74|cat90|cat54|cont6|cat13|cat95|cat77|cat67|cat11|cat66|cat28|cat32|cat92|cat9|cont13|cat73
Allstate,xgboost,baseline,1.0,5,256,131,131,131,131,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111|cat44|cat82|cont11|cat38|cat114|cat76|cat113|cat100|cat26|cat2|cat27|cat116|cat115|cat4|cont3|cat105|cat91|cat37|cat7|cat75|cat25|cat36|cont14|cont10|cat23|cat112|cat49|cat99|cat89|cat96|cat74|cat90|cat54|cont6|cat13|cat95|cat77|cat67|cat11|cat66|cat28|cat32|cat92|cat9|cont13|cat73|cat40|cat19|cat31|cat83|cat43|cat45|cat52|cat21|cont1|cat24|cont9|cat17|cat68|cat42|cont8|cat84|cat110|cat102|cat86|cat10|cat85|cat107|cat78|cat106|cat65|cat97|cont5|cat51|cat59|cat93|cat58|cat39|cat104|cat46|cat29|cat16|cat41|cat8|id|cont4|cat20|cat3|cat14|cat30|cat35|cat50|cat88|cat56|cat47|cat71|cat69|cat98|cat64|cat55|cat70|cat15|cat63|cat48|cat33|cat34|cat18|cat61|cat22|cat60|cat62,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111|cat44|cat82|cont11|cat38|cat114|cat76|cat113|cat100|cat26|cat2|cat27|cat116|cat115|cat4|cont3|cat105|cat91|cat37|cat7|cat75|cat25|cat36|cont14|cont10|cat23|cat112|cat49|cat99|cat89|cat96|cat74|cat90|cat54|cont6|cat13|cat95|cat77|cat67|cat11|cat66|cat28|cat32|cat92|cat9|cont13|cat73|cat40|cat19|cat31|cat83|cat43|cat45|cat52|cat21|cont1|cat24|cont9|cat17|cat68|cat42|cont8|cat84|cat110|cat102|cat86|cat10|cat85|cat107|cat78|cat106|cat65|cat97|cont5|cat51|cat59|cat93|cat58|cat39|cat104|cat46|cat29|cat16|cat41|cat8|id|cont4|cat20|cat3|cat14|cat30|cat35|cat50|cat88|cat56|cat47|cat71|cat69|cat98|cat64|cat55|cat70|cat15|cat63|cat48|cat33|cat34|cat18|cat61|cat22|cat60|cat62,cat80|cat57|cat79|cat12|cont12|cat87|cont7|cat81|cat72|cont2|cat109|cat94|cat53|cat1|cat108|cat101|cat5|cat6|cat103|cat111|cat44|cat82|cont11|cat38|cat114|cat76|cat113|cat100|cat26|cat2|cat27|cat116|cat115|cat4|cont3|cat105|cat91|cat37|cat7|cat75|cat25|cat36|cont14|cont10|cat23|cat112|cat49|cat99|cat89|cat96|cat74|cat90|cat54|cont6|cat13|cat95|cat77|cat67|cat11|cat66|cat28|cat32|cat92|cat9|cont13|cat73|cat40|cat19|cat31|cat83|cat43|cat45|cat52|cat21|cont1|cat24|cont9|cat17|cat68|cat42|cont8|cat84|cat110|cat102|cat86|cat10|cat85|cat107|cat78|cat106|cat65|cat97|cont5|cat51|cat59|cat93|cat58|cat39|cat104|cat46|cat29|cat16|cat41|cat8|id|cont4|cat20|cat3|cat14|cat30|cat35|cat50|cat88|cat56|cat47|cat71|cat69|cat98|cat64|cat55|cat70|cat15|cat63|cat48|cat33|cat34|cat18|cat61|cat22|cat60|cat62
Allstate,xgboost,custom_shap_rfe,0.05,4,256,131,7,131,7,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat79|cat80|cat81|cat100|cat101|cat103|cat111,cat79|cat80|cat81|cat100|cat101|cat103|cat111
Allstate,xgboost,custom_shap_rfe,0.1,4,256,131,13,131,13,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113,cat12|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat111|cat112|cat113
Allstate,xgboost,custom_shap_rfe,0.15,4,256,131,20,131,20,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7,cat1|cat12|cat53|cat57|cat72|cat79|cat80|cat81|cat87|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont7
Allstate,xgboost,custom_shap_rfe,0.25,4,256,131,33,131,33,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat2|cat5|cat6|cat12|cat25|cat26|cat27|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont3,cat1|cat2|cat5|cat6|cat12|cat25|cat26|cat27|cat37|cat38|cat44|cat53|cat57|cat72|cat75|cat76|cat79|cat80|cat81|cat82|cat87|cat91|cat100|cat101|cat103|cat108|cat111|cat112|cat113|cat114|cat116|cont2|cont3
Allstate,xgboost,custom_shap_rfe,0.5,4,256,131,66,131,66,id|cat1|cat2|cat3|cat4|cat5|cat6|cat7|cat8|cat9|cat10|cat11|cat12|cat13|cat14|cat15|cat16|cat17|cat18|cat19|cat20|cat21|cat22|cat23|cat24|cat25|cat26|cat27|cat28|cat29|cat30|cat31|cat32|cat33|cat34|cat35|cat36|cat37|cat38|cat39|cat40|cat41|cat42|cat43|cat44|cat45|cat46|cat47|cat48|cat49|cat50|cat51|cat52|cat53|cat54|cat55|cat56|cat57|cat58|cat59|cat60|cat61|cat62|cat63|cat64|cat65|cat66|cat67|cat68|cat69|cat70|cat71|cat72|cat73|cat74|cat75|cat76|cat77|cat78|cat79|cat80|cat81|cat82|cat83|cat84|cat85|cat86|cat87|cat88|cat89|cat90|cat91|cat92|cat93|cat94|cat95|cat96|cat97|cat98|cat99|cat100|cat101|cat102|cat103|cat104|cat105|cat106|cat107|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont1|cont2|cont3|cont4|cont5|cont6|cont7|cont8|cont9|cont10|cont11|cont12|cont13|cont14,cat1|cat2|cat4|cat5|cat6|cat12|cat13|cat23|cat25|cat26|cat27|cat29|cat32|cat36|cat37|cat38|cat40|cat41|cat42|cat44|cat49|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont6|cont7|cont8|cont11|cont12|cont13|cont14,cat1|cat2|cat4|cat5|cat6|cat12|cat13|cat23|cat25|cat26|cat27|cat29|cat32|cat36|cat37|cat38|cat40|cat41|cat42|cat44|cat49|cat52|cat53|cat57|cat65|cat67|cat72|cat73|cat75|cat76|cat77|cat79|cat80|cat81|cat82|cat83|cat84|cat86|cat87|cat89|cat90|cat91|cat94|cat99|cat100|cat101|cat103|cat105|cat108|cat109|cat110|cat111|cat112|cat113|cat114|cat115|cat116|cont2|cont3|cont6|cont7|cont8|cont11|cont12|cont13|cont14
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.05,2,256,131,7,69,7,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cont2|cont7|cat72|cat53|cat109|cat94|cat6|cat1|cat101|cat108|cat2|cat111|cat103|cat44|cat76|cat82|cat26|cat100|cat38|cat27|cat5|cat114|cat113|cat116|cat50|cat37|cat91|cat23|cat75|cat89|cont3|cont14|cont10|cat25|cat36|cont11|cat77|cat112|cont4|cat7|cat4|cat11|cat115|cat90|cat99|cont6|cat105|cat67|cat32|cat45|cont13|cat43|cat52|cat106|cat17|cat42|cat24|cat9|cat102|cat19|cat10|cat107,cat80|cat79|cat81|cont2|cat101|cat103|cat100,cat80|cat79|cat81|cont2|cat101|cat103|cat100
Allstate,xgboost,hybrid_fi_custom_shap_rfe,0.1,2,256,131,13,72,13,cat80|cat57|cat79|cat12|cont12|cat87|cat81|cont2|cont7|cat72|cat53|cat109|cat94|cat6|cat1|cat101|cat108|cat2|cat111|cat103|cat44|cat76|cat82|cat26|cat100|cat38|cat27|cat5|cat114|cat113|cat116|cat50|cat37|cat91|cat23|cat75|cat89|cont3|cont14|cont10|cat25|cat36|cont11|cat77|cat112|cont4|cat7|cat4|cat11|cat115|cat90|cat99|cont6|cat105|cat67|cat32|cat45|cont13|cat43|cat52|cat106|cat17|cat42|cat24|cat9|cat102|cat19|cat10|cat107|cat28|cat21|cat78,cat80|cat57|cat79|cat12|cat87|cat81|cont2|cont7|cat72|cat101|cat111|cat103|cat100,cat80|cat57|cat79|cat12|cat87|cat81|cont2|cont7|cat72|cat101|cat111|cat103|cat100
