dataset,dataset_instance,k_pct,fold,repeat_seed,strategy_a,strategy_b,rmse_a,rmse_b,rmse_abs_diff,rmse_rel_diff,mae_abs_diff,jaccard,n_sym_diff,n_features_a,n_features_b
Allstate,Exp2B-Allstate,0.5,8,123,native_fi,hybrid_fi_custom_shap_rfe,2147.131002458206,2148.523066318696,1.3920638604899978,0.0006483367148517033,1.8267968342922813,0.6708860759493671,26,66,66
Allstate,Exp2B-Allstate,0.25,5,512,native_fi,hybrid_fi_custom_shap_rfe,1863.6886019587832,1862.478370543592,1.2102314151911742,0.0006493742645199369,2.519385424203165,0.8333333333333334,6,33,33
Superconductor,Exp2A-Superconductor,0.25,2,999,native_fi,custom_shap_rfe,10.191291782431763,10.197934141390745,0.006642358958981021,0.0006517681075947052,0.06596494989435353,0.5384615384615384,12,20,20
Allstate,Exp2B-Allstate,0.15,3,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1990.4630951155573,1991.7902849854856,1.327189869928361,0.0006667744170616288,0.16228514276713213,1.0,0,20,20
Allstate,Exp2B-Allstate,0.15,3,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1882.698538255321,1883.973641436151,1.2751031808300013,0.0006772742183204898,0.035124497198921745,1.0,0,20,20
Allstate,Exp2B-Allstate,0.25,8,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2162.4441795106795,2160.965006030848,1.4791734798313882,0.0006840285145145792,11.525719267165641,0.8333333333333334,6,33,33
Superconductor,Exp2A-Superconductor,0.15,7,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.34654054763213,10.35367374329198,0.007133195659848823,0.0006894280872925491,0.02171755809909648,0.8461538461538461,2,12,12
Allstate,Exp2B-Allstate,0.25,9,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1863.965298641526,1865.2580121556332,1.292713514107163,0.0006935287449016909,8.567430511648126,0.8333333333333334,6,33,33
Superconductor,Exp2A-Superconductor,0.5,8,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,9.440825605140905,9.447463152164644,0.006637547023739643,0.0007030684922434363,0.0032822668913503605,0.7021276595744681,14,40,40
Allstate,Exp2B-Allstate,0.5,6,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1891.069664302769,1889.737296054172,1.3323682485970494,0.0007045579936835849,0.6991940458001409,0.8333333333333334,12,66,66
Allstate,Exp2B-Allstate,0.5,3,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1889.4133376094708,1888.07082551088,1.3425120985907597,0.0007105444170778094,0.20183202570160574,0.8857142857142857,8,66,66
Allstate,Exp2B-Allstate,0.15,9,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1922.5508835152696,1921.1506573503968,1.40022616487272,0.0007283168299361158,0.09004839613680815,1.0,0,20,20
Allstate,Exp2B-Allstate,0.5,3,42,native_fi,custom_shap_rfe,1974.8275259215343,1976.281911966023,1.4543860444887287,0.0007364623114669487,2.3882308690306218,0.76,18,66,66
Superconductor,Exp2A-Superconductor,0.5,6,256,native_fi,custom_shap_rfe,10.21568845366978,10.2080517988641,0.007636654805679655,0.0007475418656621562,0.003278257622273628,0.6326530612244898,18,40,40
Allstate,Exp2B-Allstate,0.15,1,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1881.3337174709727,1882.743372847502,1.409655376529372,0.0007492851286502931,0.022305082646880692,1.0,0,20,20
Allstate,Exp2B-Allstate,0.5,6,123,native_fi,hybrid_fi_custom_shap_rfe,1896.1343816740648,1894.670399462403,1.463982211661687,0.0007720877938878793,0.9673675871581509,0.7837837837837838,16,66,66
Allstate,Exp2B-Allstate,0.05,9,512,native_fi,hybrid_fi_custom_shap_rfe,2158.7868226705023,2160.4874889242574,1.7006662537551165,0.000787787953815341,47.658208003404525,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.25,3,256,native_fi,custom_shap_rfe,1842.433759754229,1840.9538245585677,1.4799351956612554,0.0008032501509626436,8.2993172662907,0.6923076923076923,12,33,33
Allstate,Exp2B-Allstate,0.05,2,256,native_fi,hybrid_fi_custom_shap_rfe,2405.973234035498,2407.926090053405,1.9528560179069245,0.000811669884885391,46.18038868375061,0.2727272727272727,8,7,7
Superconductor,Exp2A-Superconductor,0.1,4,256,native_fi,hybrid_fi_custom_shap_rfe,10.651741910937805,10.643093013752718,0.008648897185086213,0.0008119702164586847,0.0066749737255999975,0.6,4,8,8
Allstate,Exp2B-Allstate,0.15,4,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1897.3122961951133,1898.90966475,1.5973685548867707,0.0008419112436524802,0.23254461115016056,1.0,0,20,20
Allstate,Exp2B-Allstate,0.25,5,999,native_fi,hybrid_fi_custom_shap_rfe,1950.007861467503,1948.3435023799789,1.6643590875241898,0.0008535140398211807,3.15460744723282,0.6923076923076923,12,33,33
Allstate,Exp2B-Allstate,0.5,4,512,native_fi,custom_shap_rfe,1878.405744798176,1880.0277704189416,1.6220256207654984,0.0008635118505452482,1.9910007416524422,0.8082191780821918,14,66,66
Allstate,Exp2B-Allstate,0.5,1,256,native_fi,custom_shap_rfe,1933.3085779044516,1931.5861794161551,1.7223984882964487,0.0008909071774581313,0.5327209983443026,0.6923076923076923,24,66,66
Allstate,Exp2B-Allstate,0.5,2,123,native_fi,hybrid_fi_custom_shap_rfe,1867.726805192371,1866.055275134246,1.6715300581251995,0.0008949542585555151,0.17986724153456635,0.7142857142857143,22,66,66
Allstate,Exp2B-Allstate,0.5,4,256,native_fi,hybrid_fi_custom_shap_rfe,1929.884320750409,1931.6245821084703,1.7402613580613888,0.0009017438710444117,0.40062730580166317,0.7142857142857143,22,66,66
Allstate,Exp2B-Allstate,0.5,5,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1929.938211485568,1931.7396731714812,1.801461685913182,0.0009334297208025684,1.145684423713874,0.7837837837837838,16,66,66
Allstate,Exp2B-Allstate,0.25,9,512,native_fi,hybrid_fi_custom_shap_rfe,1917.610459408575,1919.4070306124167,1.7965712038417223,0.0009368801651174852,0.4500756056750106,0.6923076923076923,12,33,33
Allstate,Exp2B-Allstate,0.25,6,42,native_fi,hybrid_fi_custom_shap_rfe,1939.5828445825323,1937.741310784219,1.8415337983133213,0.0009494483844590229,1.7920898128954832,0.7837837837837838,8,33,33
Allstate,Exp2B-Allstate,0.5,4,42,native_fi,hybrid_fi_custom_shap_rfe,1878.0112402534503,1879.8435895235832,1.8323492701329087,0.0009756859974307826,0.57948490295189,0.7368421052631579,20,66,66
Allstate,Exp2B-Allstate,0.25,2,999,native_fi,custom_shap_rfe,1879.204568576246,1881.0429599998888,1.838391423642861,0.0009782816912986187,8.438789082464837,0.6923076923076923,12,33,33
Superconductor,Exp2A-Superconductor,0.15,3,999,native_fi,custom_shap_rfe,10.83256038357301,10.821956521362235,0.010603862210775361,0.0009788878931019432,0.11594367411353002,0.7142857142857143,4,12,12
Superconductor,Exp2A-Superconductor,0.1,1,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,11.481650358130498,11.470202619702562,0.011447738427936116,0.0009970464237163983,0.024595024710773572,0.7777777777777778,2,8,8
Allstate,Exp2B-Allstate,0.5,2,999,native_fi,custom_shap_rfe,1866.8176292231856,1864.94387360534,1.873755617845518,0.001003716479057046,1.5968066149557671,0.7142857142857143,22,66,66
Allstate,Exp2B-Allstate,0.25,4,512,native_fi,hybrid_fi_custom_shap_rfe,1884.9280857938504,1883.0319380721207,1.896147721729676,0.0010059522885888246,10.44979932294018,0.7368421052631579,10,33,33
Superconductor,Exp2A-Superconductor,0.5,5,256,native_fi,custom_shap_rfe,9.943614052167495,9.953678576408413,0.010064524240917194,0.001012159581829641,0.019141123616460476,0.7021276595744681,14,40,40
Allstate,Exp2B-Allstate,0.15,1,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1959.6926308243476,1957.701446411023,1.9911844133246177,0.0010160697560448666,0.9792542343982404,0.9047619047619048,2,20,20
Superconductor,Exp2A-Superconductor,0.5,9,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,9.690131418739098,9.680284359006588,0.009847059732509322,0.0010161946527852813,0.040484407606150796,0.7391304347826086,12,40,40
Superconductor,Exp2A-Superconductor,0.05,7,999,native_fi,custom_shap_rfe,13.538398988297736,13.552309417499828,0.013910429202091734,0.0010274796313888793,0.006137810399367893,1.0,0,4,4
Superconductor,Exp2A-Superconductor,0.5,9,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.203691465018832,10.193000453508589,0.010691011510242987,0.0010477591905728263,0.010863754776301526,0.8604651162790697,6,40,40
Allstate,Exp2B-Allstate,0.15,5,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1950.8478780561504,1948.775056215228,2.0728218409224155,0.0010625235643631022,0.1309071815508105,1.0,0,20,20
Allstate,Exp2B-Allstate,0.5,9,256,native_fi,custom_shap_rfe,1886.1362856986989,1884.1114686637525,2.024817034946409,0.0010735263672615987,0.1287944877603877,0.76,18,66,66
Allstate,Exp2B-Allstate,0.5,3,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1869.2066080892564,1867.1871811346623,2.0194269545941097,0.0010803658332122054,0.8164539868039355,0.8591549295774648,10,66,66
Superconductor,Exp2A-Superconductor,0.5,4,42,native_fi,hybrid_fi_custom_shap_rfe,9.935647390372694,9.924903551476431,0.010743838896262403,0.0010813426115215017,0.003515112911881779,0.7021276595744681,14,40,40
Superconductor,Exp2A-Superconductor,0.15,8,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.435118843494168,10.423583522437005,0.011535321057163372,0.0011054326481729655,0.039383166338830655,0.8461538461538461,2,12,12
Allstate,Exp2B-Allstate,0.5,5,512,native_fi,custom_shap_rfe,1843.925925231661,1845.9788272269504,2.052901995289403,0.0011133321394304315,1.4471036482220825,0.76,18,66,66
Allstate,Exp2B-Allstate,0.5,3,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1834.0176221774489,1836.0697730891125,2.0521509116636025,0.0011189374010633407,0.7952041864514285,0.8333333333333334,12,66,66
Allstate,Exp2B-Allstate,0.5,7,999,native_fi,hybrid_fi_custom_shap_rfe,1965.2478258406463,1967.4480577017805,2.2002318611341707,0.001119569670656172,2.103410779099022,0.7142857142857143,22,66,66
Superconductor,Exp2A-Superconductor,0.15,9,42,native_fi,hybrid_fi_custom_shap_rfe,10.693750942023897,10.681771462222548,0.011979479801349058,0.001120231793904284,0.061045433153527284,0.6,6,12,12
Superconductor,Exp2A-Superconductor,0.5,4,999,native_fi,custom_shap_rfe,10.070770436550722,10.082122460428453,0.011352023877730488,0.001127224967469182,0.04041653054094674,0.6666666666666666,16,40,40
Superconductor,Exp2A-Superconductor,0.5,4,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,9.437859908177412,9.42721658775973,0.010643320417681679,0.0011277260439583128,0.02431801820541324,0.8181818181818182,8,40,40
Allstate,Exp2B-Allstate,0.5,6,999,native_fi,custom_shap_rfe,1893.2078584977264,1891.069664302769,2.13819419495735,0.0011294027675619422,1.8236420987111615,0.7368421052631579,20,66,66
Superconductor,Exp2A-Superconductor,0.15,5,512,native_fi,hybrid_fi_custom_shap_rfe,10.308652481366398,10.32045030015336,0.0117978187869614,0.0011444579015818773,0.02460619523630747,0.7142857142857143,4,12,12
Allstate,Exp2B-Allstate,0.5,8,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2151.01663965858,2148.523066318696,2.4935733398842785,0.0011592533939114812,0.1584693336969849,0.8591549295774648,10,66,66
Allstate,Exp2B-Allstate,0.25,5,999,native_fi,custom_shap_rfe,1950.007861467503,1947.7313439363995,2.2765175311035364,0.0011674401811848669,10.601612902748684,0.6097560975609756,16,33,33
Allstate,Exp2B-Allstate,0.25,8,42,native_fi,hybrid_fi_custom_shap_rfe,1897.3271735328813,1895.106207831707,2.2209657011742365,0.0011705760251347322,0.8572313742688493,0.7837837837837838,8,33,33
Allstate,Exp2B-Allstate,0.5,7,512,native_fi,custom_shap_rfe,1854.0911155351837,1851.90349571558,2.1876198196036967,0.0011798879792227685,1.4263711550443077,0.7368421052631579,20,66,66
Allstate,Exp2B-Allstate,0.25,8,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1944.2719855539367,1946.567043772421,2.2950582184842006,0.0011804203504121994,11.126502056267782,0.7837837837837838,8,33,33
Superconductor,Exp2A-Superconductor,0.15,3,999,native_fi,hybrid_fi_custom_shap_rfe,10.83256038357301,10.845705733483944,0.013145349910933746,0.0012135034973696482,0.009515452834659044,0.7142857142857143,4,12,12
Superconductor,Exp2A-Superconductor,0.05,7,512,native_fi,hybrid_fi_custom_shap_rfe,13.68763670547671,13.704300580825484,0.016663875348774226,0.001217439920954847,0.10935311980799334,0.6,2,4,4
Allstate,Exp2B-Allstate,0.5,2,256,native_fi,hybrid_fi_custom_shap_rfe,2096.4468417408707,2098.9996316413044,2.5527899004337087,0.0012176745193853305,0.04760847741476937,0.6923076923076923,24,66,66
Superconductor,Exp2A-Superconductor,0.5,4,999,native_fi,hybrid_fi_custom_shap_rfe,10.070770436550722,10.083104882971217,0.012334446420494416,0.0012247768428647662,0.06044061766630726,0.7391304347826086,12,40,40
Superconductor,Exp2A-Superconductor,0.5,7,256,native_fi,hybrid_fi_custom_shap_rfe,10.55850083914014,10.545489733770845,0.013011105369294285,0.0012322871937522032,0.024233536701077085,0.8181818181818182,8,40,40
Allstate,Exp2B-Allstate,0.25,8,123,native_fi,hybrid_fi_custom_shap_rfe,2163.6444691699385,2160.965006030848,2.6794631390903305,0.0012384026938207094,1.2089433515448036,0.7837837837837838,8,33,33
Allstate,Exp2B-Allstate,0.5,4,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1929.2081062960783,1931.6245821084703,2.4164758123920365,0.0012525739470540958,2.021403900898349,0.8333333333333334,12,66,66
Superconductor,Exp2A-Superconductor,0.5,3,999,native_fi,custom_shap_rfe,10.134374501592454,10.121605647429089,0.012768854163365262,0.0012599548360245462,0.03326748424076342,0.6,20,40,40
Allstate,Exp2B-Allstate,0.5,1,256,native_fi,hybrid_fi_custom_shap_rfe,1933.3085779044516,1935.775892552084,2.46731464763252,0.0012762135728518246,0.09833595321242683,0.65,28,66,66
Allstate,Exp2B-Allstate,0.5,5,999,native_fi,custom_shap_rfe,1927.471572147862,1929.938211485568,2.466639337706056,0.0012797279987675132,2.3609996643326667,0.6923076923076923,24,66,66
Allstate,Exp2B-Allstate,0.15,1,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1965.627771763471,1963.1090358906256,2.5187358728453546,0.0012813900520878684,0.056992173498656484,1.0,0,20,20
Allstate,Exp2B-Allstate,0.5,2,999,native_fi,hybrid_fi_custom_shap_rfe,1866.8176292231856,1864.4200017332848,2.397627489900742,0.0012843394300376494,0.5341769505114371,0.6708860759493671,26,66,66
Allstate,Exp2B-Allstate,0.5,6,42,native_fi,hybrid_fi_custom_shap_rfe,1910.801702426028,1908.3066161826607,2.4950862433672683,0.001305779788765841,1.3282661039988852,0.76,18,66,66
Allstate,Exp2B-Allstate,0.5,9,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1852.8569881374156,1850.411549970029,2.4454381673865555,0.0013198202468096753,1.2556549619705493,0.8591549295774648,10,66,66
Superconductor,Exp2A-Superconductor,0.1,10,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,11.487848988699906,11.503564041188422,0.01571505248851679,0.0013679717155034854,0.11061393866408853,0.7777777777777778,2,8,8
Allstate,Exp2B-Allstate,0.5,9,123,native_fi,hybrid_fi_custom_shap_rfe,1847.8790113108005,1850.411549970029,2.5325386592285213,0.0013705110798526007,0.9503841747398383,0.7368421052631579,20,66,66
Allstate,Exp2B-Allstate,0.25,6,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1935.0649424124367,1937.741310784219,2.676368371782246,0.0013830896902331503,13.576114885691595,0.8333333333333334,6,33,33
Superconductor,Exp2A-Superconductor,0.25,9,123,native_fi,hybrid_fi_custom_shap_rfe,11.122238863825656,11.106818463560083,0.015420400265572454,0.0013864474998578104,0.012189629058981133,0.6,10,20,20
Allstate,Exp2B-Allstate,0.15,5,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1884.3852094017784,1881.7579453922335,2.627264009544888,0.0013942287364794937,0.005370912251919435,1.0,0,20,20
Allstate,Exp2B-Allstate,0.15,7,42,custom_shap_rfe,hybrid_fi_custom_shap_rfe,2012.593782964674,2015.4022501174975,2.808467152823596,0.0013954466005984337,0.1183798495208066,1.0,0,20,20
Allstate,Exp2B-Allstate,0.5,9,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1882.2698559861767,1879.6281091944977,2.6417467916789974,0.0014034899317318709,0.8282219027341853,0.8591549295774648,10,66,66
Superconductor,Exp2A-Superconductor,0.5,7,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,9.828774535499964,9.842586658403556,0.013812122903592794,0.0014052741624813565,0.03707872238948706,0.8181818181818182,8,40,40
Allstate,Exp2B-Allstate,0.5,5,512,native_fi,hybrid_fi_custom_shap_rfe,1843.925925231661,1846.5281485141693,2.6022232825082483,0.0014112406832076613,1.7959573906159676,0.76,18,66,66
Allstate,Exp2B-Allstate,0.5,2,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1888.520500582542,1885.8246855688408,2.6958150137011216,0.0014274745828120785,0.43084453728602057,0.8333333333333334,12,66,66
Allstate,Exp2B-Allstate,0.15,7,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1995.9543438678188,1993.102655233368,2.8516886344507384,0.0014287344012712498,0.2753477914918676,1.0,0,20,20
Superconductor,Exp2A-Superconductor,0.5,7,999,native_fi,custom_shap_rfe,10.75260233311327,10.76799346689089,0.015391133777619359,0.001431386868109263,0.026541715648862763,0.6,20,40,40
Superconductor,Exp2A-Superconductor,0.25,3,256,native_fi,hybrid_fi_custom_shap_rfe,10.03540330904683,10.021023903325348,0.01437940572148122,0.0014328677461839835,0.04695339169522317,0.6,10,20,20
Superconductor,Exp2A-Superconductor,0.5,3,256,custom_shap_rfe,hybrid_fi_custom_shap_rfe,9.669875385403486,9.655981764578106,0.013893620825379926,0.0014367941955438343,0.009986835043925169,0.7777777777777778,10,40,40
Allstate,Exp2B-Allstate,0.5,1,512,native_fi,custom_shap_rfe,2118.9055229149367,2121.952469660348,3.046946745411333,0.0014379814071274438,0.677138857262662,0.7142857142857143,22,66,66
Allstate,Exp2B-Allstate,0.5,3,123,native_fi,hybrid_fi_custom_shap_rfe,1890.1338693534456,1887.414880335108,2.718989018337652,0.001438516637590189,0.9838726897385186,0.76,18,66,66
Allstate,Exp2B-Allstate,0.5,6,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1870.983539727016,1873.685646486989,2.7021067599730486,0.001444217280696813,0.5820860022167835,0.8857142857142857,8,66,66
Superconductor,Exp2A-Superconductor,0.05,9,42,native_fi,custom_shap_rfe,13.275416632931078,13.256243065093017,0.019173567838061345,0.0014442912315459297,0.0046277282155031685,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.5,10,999,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.490169373540322,10.47489551779744,0.015273855742881537,0.0014560161231912283,0.027387686915141707,0.9047619047619048,4,40,40
Allstate,Exp2B-Allstate,0.5,5,256,native_fi,hybrid_fi_custom_shap_rfe,1925.6082279409493,1928.4192212525488,2.810993311599532,0.0014597950251829385,0.5762811683780455,0.7368421052631579,20,66,66
Allstate,Exp2B-Allstate,0.5,8,999,native_fi,custom_shap_rfe,1924.5928206959125,1927.429342059768,2.8365213638555815,0.001473829338524668,1.0852394076778182,0.7368421052631579,20,66,66
Allstate,Exp2B-Allstate,0.5,10,999,native_fi,hybrid_fi_custom_shap_rfe,1858.5494696467115,1861.2901826765085,2.740713029797007,0.001474651643422752,0.1367744393699013,0.7142857142857143,22,66,66
Allstate,Exp2B-Allstate,0.25,10,256,native_fi,hybrid_fi_custom_shap_rfe,1930.4357038684475,1927.5541427459957,2.881561122451785,0.0014926998690903582,0.39551890572329285,0.8333333333333334,6,33,33
Allstate,Exp2B-Allstate,0.5,6,512,native_fi,hybrid_fi_custom_shap_rfe,1870.8784890144868,1873.685646486989,2.80715747250224,0.0015004488474187076,1.042301802201564,0.7368421052631579,20,66,66
Superconductor,Exp2A-Superconductor,0.15,3,42,native_fi,hybrid_fi_custom_shap_rfe,11.410898390100217,11.393749418251923,0.017148971848293115,0.0015028590442248697,0.05010549827758659,0.7142857142857143,4,12,12
Allstate,Exp2B-Allstate,0.5,5,123,native_fi,hybrid_fi_custom_shap_rfe,1845.608202065761,1842.821160747343,2.787041318418005,0.0015100936998971464,0.9561125573325171,0.8082191780821918,14,66,66
Allstate,Exp2B-Allstate,0.5,3,256,native_fi,hybrid_fi_custom_shap_rfe,1833.2827861742464,1836.0697730891125,2.78698691486602,0.0015202165949978693,0.5036725003899392,0.7368421052631579,20,66,66
Allstate,Exp2B-Allstate,0.15,6,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,1893.172937620565,1890.275333818107,2.8976038024582067,0.0015305542060515933,0.2973025831615814,1.0,0,20,20
Allstate,Exp2B-Allstate,0.25,9,123,native_fi,hybrid_fi_custom_shap_rfe,1868.126859272796,1865.2580121556332,2.868847117162886,0.0015356811037338437,0.6538254954743934,0.7837837837837838,8,33,33
Superconductor,Exp2A-Superconductor,0.15,10,512,native_fi,hybrid_fi_custom_shap_rfe,10.932843942184892,10.94966518112861,0.016821238943718342,0.0015385968218948778,0.01723376767005025,0.7142857142857143,4,12,12
Allstate,Exp2B-Allstate,0.05,7,512,native_fi,hybrid_fi_custom_shap_rfe,2150.133716979809,2146.8218512585586,3.311865721250342,0.001540306863287723,61.086928611113535,0.16666666666666666,10,7,7
Allstate,Exp2B-Allstate,0.5,2,512,native_fi,custom_shap_rfe,1885.5759149559412,1888.520500582542,2.944585626600656,0.0015616372712681046,1.8192904105628713,0.6923076923076923,24,66,66
Allstate,Exp2B-Allstate,0.25,5,42,native_fi,hybrid_fi_custom_shap_rfe,1884.1190302419288,1881.165392604804,2.953637637124757,0.001567649171690335,2.1104935249843493,0.7368421052631579,10,33,33
Allstate,Exp2B-Allstate,0.25,4,42,native_fi,hybrid_fi_custom_shap_rfe,1905.637634198236,1902.648417417203,2.9892167810328374,0.0015686176256119642,0.9794983892836626,0.7837837837837838,8,33,33
Allstate,Exp2B-Allstate,0.5,3,999,native_fi,hybrid_fi_custom_shap_rfe,1885.0921457218792,1888.07082551088,2.9786797890008074,0.0015801242373009563,0.4965814571978626,0.76,18,66,66
Superconductor,Exp2A-Superconductor,0.1,9,512,custom_shap_rfe,hybrid_fi_custom_shap_rfe,11.117919581509476,11.13553835203195,0.017618770522474847,0.0015847182913408654,0.027549460144615345,0.6,4,8,8
Superconductor,Exp2A-Superconductor,0.05,9,512,native_fi,hybrid_fi_custom_shap_rfe,13.845193948843267,13.86726688805901,0.022072939215743048,0.0015942672451755137,0.018049136415699607,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.15,3,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,10.440763818535922,10.457530442069844,0.016766623533921887,0.0016058809322125843,0.042031000055726686,0.6,6,12,12
Allstate,Exp2B-Allstate,0.5,9,512,native_fi,hybrid_fi_custom_shap_rfe,1882.6572874869487,1879.6281091944977,3.029178292450979,0.0016089908198291657,2.5578138032240076,0.76,18,66,66
Superconductor,Exp2A-Superconductor,0.05,10,123,custom_shap_rfe,hybrid_fi_custom_shap_rfe,14.22527110976623,14.202347816369755,0.02292329339647381,0.0016114486127955785,0.02462678672237928,0.6,2,4,4
Superconductor,Exp2A-Superconductor,0.5,10,512,native_fi,hybrid_fi_custom_shap_rfe,10.350959972178902,10.367867324644678,0.01690735246577546,0.0016334091244888103,0.035815569568826255,0.7391304347826086,12,40,40
